gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
YJU2,379.714954371506,0.20792048629379,0.071527323602822,0.00330817123205156,0.00993277723794999
GALNT8,7.99612942592212,-0.590296250456995,0.220224366276718,0.00331118475348246,0.00994064290525742
TMEM63C,44.1588925708269,-0.506958091300497,0.18538007009187,0.00331307101447854,0.00994512290967622
CCDC117,283.911626307173,-0.209007141204522,0.0706255894354294,0.00331706402749026,0.00995592511080966
WDR17,13.2404992518231,-0.502031531187265,0.18372769080837,0.00332236682620541,0.00997034377111925
ACTBP4,1.28943911041532,1.3806467599843,0.658831237496048,0.00332265794321587,0.00997034377111925
MCUB,1329.24092850092,0.145280033172708,0.0497078287777232,0.00332347917455627,0.00997162264639835
C7orf61,4.85605267719327,0.847670394569494,0.345851898971344,0.00332613811590527,0.00997841434771582
FNDC7,3.06782748827905,0.874719591509551,0.360928031341044,0.00332923434966455,0.00998651615617736
MFNG,2318.01254352361,-0.119748567929566,0.041749752765092,0.00332996948839587,0.00998753443751053
MALSU1,161.431526653443,0.216915697199188,0.0746861718252662,0.00333066855156526,0.00998844428877393
ADAM33,1.9345861560826,1.04797743258484,0.460940907171394,0.00333135728539031,0.00998932295056097
ZXDA,56.8219949029566,-0.324855371410358,0.113576296779792,0.00333278274632618,0.00999241027233229
LINC02840,0.504882197251831,2.37220940875896,1.09849920877069,0.00334235629195736,0.0100199236961506
MEP1B,0.753459313027582,1.35759402128036,0.677136010145273,0.00334499659160454,0.0100266481374281
LINC01605,0.803618149671169,1.2171810012419,0.562597041035937,0.00334656325796393,0.0100301531414777
NOTCH4,87.848332240917,-0.309118229427091,0.110046627040102,0.00334759660611243,0.0100320590682049
AATF,955.741491196721,0.142581178963178,0.0488255155890705,0.00335301445465849,0.0100471024293079
INTS6L,478.191012785098,-0.196447375238548,0.0675909371503538,0.00335515130038799,0.0100523120622426
LZTS3,71.9945530435935,-0.445257098040338,0.160606554948987,0.00336365219532335,0.0100765854158975
TRANK1,692.978746456761,-0.28685474211196,0.101699713501407,0.00336537649916889,0.0100795535549075
SGPL1,633.482556365958,-0.141231409172367,0.0484141504665753,0.00336544161955315,0.0100795535549075
SOX5,10.8469803402296,0.633154777774207,0.242220266412276,0.0033714524178767,0.0100963580415285
LRRC28,164.122294843267,0.156322873003784,0.0542548253044681,0.00337253972236015,0.0100984160939282
SLAMF8,21.9221967034167,-0.442772183878312,0.158567842342947,0.00337699451107256,0.0101105557405401
TIMD4,12.9489746764262,0.48750679069725,0.177504360153274,0.00337787645534549,0.0101118964984178
ULBP2,13.4174053921857,-0.903163476028805,0.38252637429731,0.0033782435294809,0.0101118964984178
EXOSC6,414.549799866671,-0.225237895589758,0.0776450319825273,0.00338031001629015,0.0101168823133977
GSS,539.967274226088,0.126996791667065,0.043885452196063,0.0033819757000825,0.0101206675307033
CHDH,12.2002564970118,0.751526740096066,0.254634794159126,0.00338411939149119,0.0101258821337151
CEACAM6,37.1917180820325,1.26467468103659,0.608271821300891,0.00338802784926201,0.0101363753669636
TRAP1,309.73933536717,0.178177586831067,0.0605105533964941,0.00339028049845763,0.0101419128160782
USP47,1013.93965050028,-0.251358670322818,0.0871933151353132,0.00339310627552397,0.0101491632428932
LAMTOR4,1164.80213773946,0.216409872200023,0.0747021830987023,0.00339621318312778,0.0101572527450843
GNG8,5.48076267874099,0.774108897340751,0.305087703691639,0.0033968506455535,0.0101579556918684
PRDM4,706.074320487069,-0.174184188479019,0.059908133661058,0.00339801237635832,0.0101590226701453
PNP,532.867257830599,0.317787544461085,0.112184959966177,0.00339784437560229,0.0101590226701453
STON1,20.0751656633427,0.527268260595748,0.194827116957773,0.00339899835326968,0.0101607669864085
HOXA5,10.548517429701,0.859152590790802,0.355957169950601,0.00339957333533028,0.0101612824310725
LONP1,589.953698292827,0.150159317731071,0.052566548963552,0.00340433989601668,0.0101743248467029
SHOX,0.381047847294816,3.41719292070301,1.26218219864352,0.00341438872249146,0.0102031490627595
STYXL2,0.536977970443279,1.98760403952111,1.01543340288779,0.0034152540485768,0.0102045268340643
LINC00525,0.803638844049143,1.6401030735145,0.929876525781176,0.00342138997828563,0.0102216505896421
SNAPC2,204.126682155533,0.249955083420214,0.086741939618048,0.00342796884318253,0.0102400934366406
ZNF85,64.8296805306357,-0.287619127971588,0.100158101556495,0.00344221854453016,0.0102814436754266
POMT2,86.9633700023303,0.219725393650098,0.0755715548854078,0.00344913076416143,0.010300870651794
SVIL,370.815672387634,-0.201841186437247,0.0699577709256796,0.00344961920342938,0.0103011106036868
SLC22A13,2.43579765998854,0.878774988617763,0.367426386430566,0.00345155432313554,0.0103056700052741
TMEM237,38.2830051502194,0.307358306684661,0.107261402715496,0.00345630271676293,0.0103186272237173
REELD1,12.6645956960451,0.716241530096028,0.280910267441748,0.00345999324526319,0.0103284235450489
ATP2A3,3989.77940465246,0.223008321808763,0.0762523521438144,0.0034640154662389,0.0103392075675538
TRBJ1-3,9.62670805811748,-0.551008601443218,0.204673180295719,0.00346474873202359,0.0103401735036344
DUSP1,34809.0693904962,-0.27693086843195,0.0966757580424501,0.00346675546546216,0.0103449392906012
LINC00905,0.519268722163557,3.42709263462565,1.38068578072722,0.00347286790490095,0.010361954096396
GBP1P1,28.9016150931532,0.686369773397131,0.267587359777192,0.0034751448828561,0.0103675224126053
DENND10,538.512118886738,0.182141253438992,0.0630179593475807,0.00347675819390427,0.0103711097058061
SERPINA10,0.448236839529934,2.85737152080522,1.11445782318151,0.00348632469680046,0.0103984175820202
HPSE2,1.4681378413327,1.00689468119813,0.438976966908888,0.0034888853095174,0.0104048254941917
LAMA2,18.1970158295555,-0.398284693041228,0.142595363744235,0.00349359930696805,0.0104176531253972
ANGPTL5,0.923660289357211,-1.17324424669652,0.535704015104434,0.00349622804228089,0.0104242603641925
PCARE,0.608928030864945,1.46254087067814,0.755754650867336,0.0034988365544402,0.01043080575259
SMIM10L1,205.670253603838,0.16847395665826,0.0580548179757871,0.0034995621999067,0.0104317370158296
ADGRV1,16.3520529982389,0.363471382161532,0.127441334412796,0.00350205687708274,0.0104379406885491
CNOT6LP1,14.4596765593454,-0.536442556457449,0.199304783522561,0.00350415842786368,0.0104429713147739
SIVA1,745.271911061531,0.170911075972919,0.0591683945730694,0.00350934437030096,0.0104571916651088
NUTM2A-AS1,228.87013137175,0.240331297682396,0.0831871922497245,0.00351356029822496,0.0104685185372751
SP3,1598.99838147263,-0.191007086250742,0.0660520116012905,0.00351965012212478,0.0104841879139337
ZFP1,127.335431767484,-0.22893179326852,0.0790392536457082,0.00351953024625138,0.0104841879139337
LINC00837,0.45080604571208,3.72147773602649,1.39457420346534,0.00352029887449608,0.010484883090269
HINT3,168.537108094462,-0.203859702561416,0.0706633885834979,0.00352343539786871,0.0104929868231479
LINC00486,0.931499035910031,1.24374000589899,0.587300919615226,0.00352814039895667,0.0105057591070502
PMF1,396.889576896783,0.291445693257386,0.103221912962121,0.00353203544046786,0.0105161168422139
LINC00671,6.31523143988848,0.624958076402488,0.239864776188016,0.00353560940042188,0.0105255162737881
CRYBG3,140.646050611328,-0.402694489365106,0.144143852123755,0.00353616211681637,0.0105259203010234
ELF4,1351.49160163351,-0.180357207885249,0.0623525357501913,0.00353811810045072,0.010530500777217
NFKB1,1570.24560699608,-0.287525871229848,0.100777136463245,0.00354337075376607,0.0105448908944309
PCED1B,669.319464913724,-0.334367242539172,0.117856881187775,0.00354569031128424,0.0105505499042127
TMBIM6,11083.7278670425,0.10064578875829,0.0390592664805964,0.00355367410992726,0.010573060099338
SOS2,716.291563015004,-0.191802919311391,0.0639019880122196,0.00355696841773998,0.0105816142369585
RPS6KA2,124.519882942115,-0.276790434893443,0.0969848362228962,0.00355865770408068,0.0105853921478205
PCAT19,2.0283350320053,0.885683375007762,0.372192980902055,0.00355988891778678,0.0105878067706815
LCN15,0.797107127374235,2.34136756309394,0.956214500988332,0.00357197349426917,0.0106224970478726
WASL,130.736875747717,-0.220126481946625,0.0765171426751366,0.00357415604400339,0.0106277355239408
EPHA5,0.4593656540145,1.74102338185187,0.872447692165851,0.00357938382458763,0.0106420266784736
LINC01255,0.498434035575277,2.09016445622411,1.0546110024965,0.00358059355291927,0.010644369622281
CFAP20DC,3.62924861475473,0.600079240476817,0.227900973566824,0.00358143400175279,0.0106456143514183
NCOA2,668.865657564161,-0.260273884139815,0.0919379187560544,0.00358223163794109,0.0106467315442022
PSKH1,361.300973162584,-0.14503222516077,0.0499004546369768,0.00358708226936206,0.0106589081857609
TMEM150B,61.5442184456931,0.510523844074277,0.191014680834091,0.00358717316528163,0.0106589081857609
MROH9,0.701462983234955,1.158654473064,0.549580616646541,0.00358776369290037,0.010659408090418
TMED5,895.869139305425,0.208132325557265,0.0722224540675883,0.0035888857031578,0.010661486750513
THRB-AS1,0.579464708245132,1.445295000269,0.750699926799242,0.00360007411376572,0.0106934656130471
RGR,0.493311160784592,1.41242292803535,0.745414769178834,0.00360687604093093,0.0107124091099163
LINC02816,0.900104793861662,1.1940303344531,0.563300113067152,0.00360994177310357,0.0107202529690212
BMPER,1.43940084801763,1.02784018335132,0.456308980705114,0.00361479140939328,0.0107333919251741
IL17RC,89.2092561774156,-0.2503219973362,0.0876644880220055,0.00361625862362067,0.0107364855536854
COASY,890.530185228358,0.189897128413907,0.0658287858315546,0.00362040999278985,0.0107464540708617
C17orf80,101.309111257065,-0.295685129310076,0.103917302343774,0.00362085007812021,0.0107464540708617
LINC01203,0.885501487684059,1.13715056658198,0.52212078622502,0.00362089342653826,0.0107464540708617
MIR3945HG,28.8168094194579,-0.525280819107782,0.196098030423237,0.00362495635404821,0.010757247623899
RPL7AP31,0.950824232756181,1.08951617582904,0.491287361153055,0.00363653107678331,0.0107903276642958
OR4K17,0.426180234359393,1.98526454797744,0.94027904766497,0.00364228036621145,0.0108061167141407
H2BC3,2.65114115170326,0.828770047875465,0.34348737845679,0.00364389149933884,0.0108088531028391
PAG1,1671.8854802337,-0.223665061229684,0.0779851910056026,0.00364405910407893,0.0108088531028391
DNAJB2,306.899622425573,-0.219213558610922,0.0770817879790343,0.0036469783536824,0.0108162410531843
ANKRD24,15.5498905746989,0.529498517775537,0.197415818516496,0.00364844702717478,0.010819325641441
CAP1,4261.21247138196,0.266438820089207,0.0932901972859762,0.00364937866082445,0.0108208171216411
TTF1,239.855566777482,0.221478632792879,0.077056283912977,0.00365049293524105,0.0108228497382376
GABPA,405.493737218465,-0.184352247044817,0.063744771368805,0.00365302890209626,0.0108290963648519
PLXDC2,1230.89992602281,0.312816244543677,0.110409215873114,0.00365900567353804,0.0108451911816773
PNPLA2,1500.63990586617,0.218339057038923,0.0738009562251296,0.00365931753800592,0.0108451911816773
CKM,3.23307313674316,0.82192496303554,0.339532093010563,0.00366191506490399,0.0108516154106958
MFSD11,241.617833739583,0.133508762226348,0.0467991522494107,0.00367318414111936,0.0108837321387645
C1orf100,2.46004013343191,1.10539076730658,0.499473630408518,0.00367613081615863,0.0108911847489995
ELFN1-AS1,1.77379518507405,0.912894380765374,0.38631279269459,0.00367804086754616,0.0108955647903533
CBLN2,0.44147583230862,1.88471464914783,0.899776672155633,0.00367985393262587,0.0108983776800824
TRMT2B,421.198796527108,-0.182150844211895,0.0645260691626841,0.00367973900885343,0.0108983776800824
CEP112,9.52784383203049,0.456954326091124,0.168275710971975,0.00368077413907133,0.0108998241222945
PPARGC1B,174.817098431488,-0.237957695894827,0.0832522954368296,0.00368283601331486,0.0109046506332075
ARFGAP1,746.175005832963,-0.166729067003607,0.0578238108559712,0.00368714491452761,0.0109161285400546
NPHP3-AS1,1.18834033620958,0.964601544476482,0.418851866073509,0.00369770440789498,0.0109461070322605
LINC02709,1.76119346462433,0.843199949387309,0.351988620369617,0.00369978603658367,0.0109509848892407
ADO,136.568196001294,-0.235556577164313,0.0841779574280873,0.00370195136478027,0.0109561093152519
PCCA-AS1,2.63539216835302,-0.675316665798521,0.263661411074672,0.00370532947106486,0.0109648213960866
TRIML2,0.488161167840437,2.19387195417667,1.04968638007216,0.00370641083424753,0.0109667357025057
ZNF609,460.558690042401,-0.248856899938394,0.0871548226015982,0.00370727891555619,0.010967438705494
MEMO1P1,56.1088050198537,0.275735451165919,0.0969549398197523,0.0037075174104263,0.010967438705494
FBLIM1,0.858880736509928,1.20547349445504,0.570445355823385,0.0037147634462889,0.010987585998503
SDF2,418.456771575789,0.151318441165156,0.0524445493754607,0.00371711678297001,0.0109932585630614
RBM38,2785.4494074583,0.323126370319057,0.110555737159648,0.00372206790190283,0.0110066117595866
FCGR3A,4499.62829311084,-0.34593781320385,0.123345934298779,0.00374214751263926,0.0110646933951084
DSG3,1.01742683253121,1.26425779382121,0.624301017234502,0.00374822852918985,0.0110813755602963
CPA6,1.00191893386762,1.0430248040285,0.466493416842791,0.00375322063638784,0.0110948349108446
THAP5,143.846020978854,-0.280117076140986,0.0996928743667593,0.0037623975181426,0.0111206602052641
TTBK1,0.880717736299564,1.2169912374511,0.588129260483031,0.00376584692028065,0.0111295525069341
CFDP1,184.903373118058,0.206631067123234,0.0719516640694819,0.00377273545652969,0.0111486055249031
LGMNP1,1.28054454878036,0.873316038824802,0.368306326588503,0.00377718204837061,0.0111604388698315
POMGNT2,120.538669881698,-0.202439211444281,0.0709947054797841,0.00378668548994269,0.011187209168672
FUOM,119.890446866936,-0.272994545784125,0.0961494616446718,0.00379348002365388,0.0112059710657778
B3GALT6,312.629398700928,-0.185786333372965,0.0648678455714237,0.00379566662822642,0.0112111183044338
MED8,326.195746149279,0.226164647714261,0.0806491512262424,0.00379958421573495,0.0112213764798855
BRAP,497.867290113975,-0.159756641020553,0.0555423483652703,0.0038003753597529,0.0112223999568183
ENY2,583.893005572554,0.13809090258096,0.0487218678533929,0.00380458909394997,0.011233528823194
ATP1B2,6.65095542764695,0.734448047913919,0.296288745011023,0.00380746851444628,0.0112407158177372
NECAP1,676.669193296826,-0.280319049613342,0.09909142914991,0.00380824941542462,0.0112417064371592
DMBX1,0.580117232300754,1.80916293849908,0.975074451459368,0.00381044166669337,0.0112468625526981
CX3CL1,0.561098083577475,1.49113158395128,0.785468227270734,0.00381526857662797,0.0112597929862321
PTGIS,0.464554633538795,1.77710639154458,0.911345995188192,0.0038201253935251,0.0112728086489783
EPHB1,19.3688930091684,-0.551315169134491,0.208479450550583,0.00382057833606521,0.0112728273943843
ST8SIA3,0.509403437271474,1.94278730619846,0.986118666755518,0.00382117994938893,0.0112732847454974
LTB4R,616.985644222477,0.341474631190055,0.121804036137611,0.00382271344963906,0.0112764909309091
DENND4B,1998.69620106457,-0.184748352805031,0.0644503535215808,0.0038319493514864,0.0113010942318285
PIGC,427.946546714268,0.179230036737965,0.0621743037885942,0.0038318737914796,0.0113010942318285
CBLB,1049.79894259055,-0.261610907836131,0.0921247078225183,0.00383418398991114,0.0113063635833338
GLRX3P2,7.58443601813717,0.426581162774761,0.155512353519066,0.00384086777222272,0.011324749948189
FRMD1,0.707451239009256,1.4580007057901,0.801157234910489,0.00384918619874846,0.0113479511829956
CALHM1,1.86049234045975,-0.850772770362173,0.352225213102719,0.00385356767195781,0.0113595416531074
ZCCHC18,37.7421664229682,-0.379140012802533,0.137747986987203,0.00385522158216004,0.0113630900486786
LINC02679,0.529956392669951,2.21543482045498,0.931582865311212,0.00385938491394397,0.0113739932018003
TOP3A,454.81209033987,-0.188400671584583,0.0657980450985675,0.0038598219541487,0.0113739932018003
GALR3,0.527773371833137,1.31668886265905,0.670657562851597,0.00386555109472747,0.0113895460176387
ENSA,1086.50534288153,0.145230969926194,0.0502553752234016,0.00387063513925859,0.0114031946994824
GRPEL1,557.460686108217,0.189257222146289,0.066187788002506,0.00387713910059983,0.011421022893843
CD19,430.292080488411,0.419972395671601,0.149928645668589,0.00387874843046534,0.0114244303245981
LINC00551,1.14326823752413,0.913947003937368,0.393290885072107,0.00388060581973756,0.0114285675069205
TMEM179B,439.981737844286,0.187086169672956,0.0654553742692317,0.00388514090391941,0.0114405887420361
TACR2,5.99603324732838,0.644517289732727,0.251602226443144,0.00389217884844389,0.0114599764950917
UBAC2-AS1,16.2262561090338,0.379504817550675,0.137311200846039,0.00389716076090514,0.0114733067327697
AMD1,909.8583376296,-0.252179745309169,0.0904414440093782,0.00389870039265999,0.0114765009109648
UBE3C,711.246092784191,-0.198782234468096,0.0697615929529153,0.00389952812508637,0.0114775989894392
LINC00672,46.3815901724282,0.401097864736559,0.146184999786624,0.00391028235111976,0.0115079103540824
CHD2,2054.06689533594,-0.189021125207854,0.0661129045769295,0.00391332524292573,0.0115155229403044
NAA35,222.202980085059,-0.199329024972937,0.0690858971865777,0.00391836989866037,0.0115290235437679
NDST3,0.46764914308145,1.50745966171155,0.771919584158611,0.0039195260223334,0.0115310811020676
PTX4,1.17844417386758,-1.0613013462756,0.469823133636679,0.00394213245325372,0.0115962367305711
CCNH,513.994118478923,-0.316939933191049,0.11305882239552,0.00395155689576272,0.0116226053557262
LINC01205,1.09567629562664,1.25028238176189,0.63051833921384,0.00395203531748821,0.0116226582178769
NAGPA,517.851810946689,0.186972352205911,0.0641090851007002,0.00395528469300561,0.011630859298794
CSTP1,1.56256929710599,1.03908548220487,0.462291121146231,0.0039564750533527,0.0116330044608886
RPL36,3387.20375703179,0.227163250359875,0.0798469366309379,0.00395904521654462,0.0116392056086675
MIER2,168.239191948398,-0.220380032737109,0.0781671586629409,0.00395986069932458,0.0116402473241354
HNRNPA1P48,128.039438634197,0.317457672422401,0.113244464479598,0.00397369361537723,0.0116795498648523
STRADBP1,1.72133007681701,0.815896694746889,0.341213974272065,0.00397872659746277,0.0116929813451106
DUSP23,246.391562536306,0.228246308461677,0.0788151372590937,0.00398021140861086,0.0116959832801112
KCTD10,595.966189690779,-0.177944154070588,0.0647869084543335,0.00398213886750082,0.011700285099925
CROCC,352.568925027045,-0.235103096184193,0.082856650995123,0.00399339624613468,0.0117319958152853
TBC1D10B,658.784466594346,0.202577027441472,0.0690932460316056,0.00401172306092282,0.011784465670175
NLRP7,17.4674298898187,0.524609475994003,0.197463240162654,0.00402271489381811,0.0118153792587569
YWHAEP7,1.45050907173823,0.979905247551432,0.434619321263806,0.00402580131684657,0.0118230688586203
COG8,116.010604822166,-0.196189863225478,0.0687401520803115,0.00403112591757577,0.011837329038093
IL6ST,1378.53473892179,-0.284162841879829,0.105322478243256,0.00403268249289716,0.0118391453228321
KCTD13,251.147767359444,-0.171085079662737,0.0599575633489538,0.0040324022805753,0.0118391453228321
PSMG3,174.587505945728,0.192101169983246,0.0673968172377009,0.0040366061935441,0.0118492863748622
LINC01447,0.497422055410469,2.46674505889888,1.0274790467641,0.0040467609039016,0.0118763328376101
LGI4,5.08378385371863,0.774246229236372,0.32200990382902,0.00404659856181401,0.0118763328376101
FBXL20,382.34544513076,-0.148882090598446,0.0522000045000536,0.00404822567449757,0.0118792504621795
LINC02692,0.729542522298554,1.36691084718104,0.671275975326782,0.0040493139939133,0.0118810628657863
EHMT2,516.078463094339,-0.166885663147631,0.0584697436633951,0.00405098452887363,0.0118834791624398
KIRREL2,1.65007973160803,0.903474602326852,0.388022072336986,0.00405107908219614,0.0118834791624398
MAP3K19,1.38204074051938,1.04828015955056,0.476739545582212,0.00405867604097079,0.011904380737414
MATN4,0.439693963639862,1.71749546962589,0.873255701800789,0.00406069015510843,0.0119089044841695
EPN3,1.31657239242084,0.991898706102247,0.442200763559978,0.00406547503416351,0.0119215521389818
ZNF518A,271.129111228746,-0.255055154687836,0.0903252072777373,0.00407174653604604,0.0119385557048292
SAMD12-AS1,0.836476419324589,1.28706621929348,0.630366678345152,0.00407641405786968,0.0119508529208765
ARSJ,2.25510310029094,-0.951603968849745,0.415266300706176,0.00408368501668146,0.011970778909659
TMPRSS11B,0.329682420431403,5.9907466028599,2.55146743041326,0.00408574539926671,0.0119754279340792
LRRC20,38.8080512269099,0.321024708615677,0.114154456805612,0.00408632892268379,0.0119757476682206
DOCK5,555.104232678112,0.329787627432498,0.120031564659953,0.00408967594727476,0.0119841653425946
LINC00635,0.702927190936953,1.35127579717861,0.68021264434971,0.00409020668585624,0.0119843293284252
PACSIN3,2.15738708714378,0.757524046470478,0.310667514839889,0.00409811549452888,0.0120061085553503
RB1,653.660566959475,0.245263427878132,0.0871990073985772,0.00410315506869281,0.012019477804798
CD300LG,1.08707245273529,0.90696451958901,0.392219458760657,0.00410991274783331,0.0120378762567659
WAS,1477.72222562207,0.223873597589398,0.0788774504432237,0.00411085276348099,0.0120392325624535
SRSF7,4163.24685682763,-0.239574571350302,0.0835879078894934,0.00411184763366136,0.0120396052984825
SPOCK3,2.83220817000503,-0.740126060469664,0.301295488163076,0.00411193397029624,0.0120396052984825
GIGYF1,729.978844779022,-0.224826773408302,0.079309338933406,0.00411605539743046,0.0120502749178775
FPGT,69.1398536557213,-0.295615885916542,0.106240210206188,0.00411929292728529,0.0120570155688915
HACL1,305.966547978995,-0.16127712699792,0.0568307420001032,0.00411931313945489,0.0120570155688915
MTBP,35.9690859626011,-0.268783234207912,0.0949152359050299,0.00412357874448898,0.0120681014108279
RPL5P9,1.63551517750344,0.990104952224712,0.439978544862935,0.00412670447321777,0.0120758490972598
YWHAQP6,7.90109171257421,-0.49318070983307,0.184531411738854,0.00413148983117492,0.0120884509468549
ARHGAP9,2442.88876558119,-0.19263343085462,0.0678186753966814,0.00413233757132785,0.0120895300156998
NXT2,175.236588058849,0.201985311790699,0.0702751184403936,0.00413367552408714,0.0120920428298769
RBBP6,1710.2304875487,0.147703615163274,0.0517698918057967,0.00413454734868757,0.0120931916773548
CCDC148,0.917800004663532,1.20722580765607,0.613619887537763,0.00413643516799632,0.0120973116105391
LAMP2,1766.92409869508,0.220719250590958,0.0779273710503953,0.00414394582450025,0.0121178730887437
CMSS1,95.3693624158391,0.235562681517749,0.0832499656559479,0.00414478574417076,0.0121189252582368
NUB1,813.704732509063,-0.152619143728091,0.0535426950802044,0.00414642479975002,0.0121223135042032
MED9,164.7801634978,-0.1837179556935,0.0646171016778813,0.00414715125622734,0.0121230332379491
SORCS1,0.691064163344353,1.27921063985409,0.661078886099319,0.00414789866974349,0.0121238140599427
PDLIM4,0.757978977112332,1.21017244388926,0.62548759380688,0.00414937979909991,0.0121267390168901
GDA,1.5267999002569,1.32699938594183,0.685271040279427,0.00416031658382796,0.0121572946525799
TMC6,3601.22278283346,-0.153044510610417,0.0543946687089867,0.00416084719361881,0.0121574377660986
KRT1,51.2260081337259,1.10589660840049,0.523468171171837,0.00416360396413997,0.0121628626724943
MAP3K15,1.92941030164889,0.917826325913161,0.398391746431977,0.00416366755221548,0.0121628626724943
COX10-AS1,121.987766430143,-0.268629062816712,0.0952648326653929,0.0041690757139229,0.0121772516976211
CFAP52,0.475565084139842,1.72536404031002,0.840093600274579,0.00417007912827438,0.0121787732680669
TBCEL-TECTA,1.10901427899781,1.75154698230863,0.785038496422725,0.0041712412304304,0.0121807578827538
KPNB1,1324.56050989943,-0.139606489235595,0.0489840182524318,0.00418208637700562,0.0122110149599047
SNX8,194.050391956697,0.256710873325851,0.0902444934940496,0.00418329816250637,0.0122131404369634
ZKSCAN5,185.834341698639,-0.150361258880621,0.0530649716153397,0.00418428573532473,0.0122146109091092
KRT19P2,0.550288793614933,1.6080857608226,0.897902488249819,0.00418793322243117,0.0122238448659352
CTPS1,311.424865797991,0.250396269042743,0.0888673264717131,0.00419686792636914,0.0122485073647138
ATP10D,277.527308371073,-0.271890128470004,0.0969589224046626,0.00420455627849307,0.0122695271192742
DDI2,219.543205845031,-0.164947907649297,0.058061226727496,0.00420987636658083,0.0122836318628174
SLC6A13,1.63204845254273,1.00357768799421,0.450384071188677,0.00421392873545657,0.0122940348058709
HNRNPH1P1,0.694475472808108,2.1332894834551,0.91561585674992,0.00422655377231094,0.012329443004816
THAP10,1.51204279497269,-0.913395354719255,0.398353423621566,0.00422710589814085,0.0123296287359454
LINC02356,5.03316478206149,0.629208204316697,0.247176702096104,0.00422877896885208,0.0123330836200768
FNIP2,348.398472243914,-0.241288795319325,0.0867389525632679,0.00422955995610639,0.0123339362768065
GRID1,0.852113963935644,1.06372222856422,0.488376926778579,0.00423455305206798,0.0123470703639021
IRF2,718.82586544098,-0.236875750255048,0.0837903292725189,0.00423841054441505,0.012356890617016
CASR,1.91192200564662,0.856079256973051,0.369373443022021,0.00424059283707024,0.0123618251984441
ENPP4,234.997098537678,-0.300995014642513,0.107201863755628,0.00424843519858238,0.0123832564991474
KIAA2012,1.44187434897834,0.86855452702654,0.372939134865629,0.00425154438144361,0.0123894577783883
RPUSD4,251.586563463046,-0.12719854513519,0.0456633672373757,0.00425110780300757,0.0123894577783883
EML1,1.03904162670637,1.1090259881187,0.526875150538807,0.00425250523952341,0.0123908273411116
HMGA2-AS1,3.84438665376948,0.671490748081466,0.268386345562241,0.00425333653494936,0.0123918191153269
KIF21B,1171.19969485675,-0.225661028137833,0.0791060103640973,0.00425588535144048,0.0123978139689626
ITGB2-AS1,783.462412513273,-0.28730030039354,0.0985756135516002,0.00426271739687109,0.0124162834677845
UBAP1L,79.1435879620449,-0.331210133892181,0.119475305098146,0.00426565261659907,0.0124233994863498
CD180,332.460112538033,0.414233739347334,0.152200892920061,0.00426926282835422,0.0124324795008442
MRPS30-DT,2.15544166904121,0.800552401427697,0.334112483051047,0.00427361321959198,0.0124437126414743
HLA-DPB2,30.5092014224508,0.686642982031332,0.276165924566933,0.0042757029728944,0.0124483615273126
SH2B1,388.838774503394,-0.256128818881187,0.0909922053545505,0.00427637436664371,0.0124488803785977
GOT2P6,2.40117402241205,0.784024250837898,0.327182336802634,0.00427707478891985,0.0124494836049256
PDE6C,6.43218207502814,0.836390094555754,0.353246594893807,0.00427902733252934,0.0124537308806302
SLC26A7,1.64046246146273,1.07711869544653,0.500141307797999,0.00428073461526055,0.0124572634492053
REV1,530.897769083141,-0.132320314915318,0.0465047607349664,0.00428752122950283,0.0124755747406467
TIA1,777.83017624023,-0.165310827970224,0.0582782894109507,0.00429377806323288,0.0124923404647446
SUPT6H,1306.94078280536,-0.163882532959624,0.0583576208258315,0.00429824903936699,0.0125039071397605
SCN9A,18.1270199921517,0.466066950689086,0.173899366453103,0.00430073730836104,0.0125097039799089
DSTN,705.246778349971,0.21138973894568,0.0748666931846517,0.00430681842577137,0.0125259489230696
UTP14A,174.518332427638,0.156006807834468,0.0550857252865076,0.00431792939365636,0.0125568172528426
GNAS-AS1,0.581606329549975,1.30070429187275,0.665592167394336,0.00432124943753062,0.0125650245711494
ADGRA1,0.634534179109941,2.07461827924481,1.25587241017647,0.00432300200114067,0.0125686727151339
TRBV5-5,18.8422520278528,-0.442747583842564,0.164226579886568,0.00432812978808971,0.0125821319948129
NR4A1,2364.62280676404,-0.70811021003085,0.295602815895151,0.00432882340631972,0.0125826992655829
RMC1,587.875552519098,-0.129266982948209,0.0444325164570789,0.00432974361842048,0.0125839249759551
COX20,16.6297913107542,-0.487323966565322,0.183852133506524,0.00433305075666831,0.0125920869444878
OLFM2,26.5308224057366,-0.482658703232288,0.180935753540621,0.00433414133955598,0.0125938063420136
CRIPT,169.970151169244,-0.169673485691311,0.0599065610857379,0.00433471984445973,0.0125940375591451
RNF130,2322.0814994471,0.233079065261303,0.0878612621832988,0.00434550576883352,0.0126239218111285
ATAD2B,435.399628674297,-0.253769691748228,0.0904368960240895,0.00434719519798036,0.0126245499113199
PCGF3,553.271350458403,-0.210930306471903,0.0748809529679128,0.00434722240033248,0.0126245499113199
PKMP5,0.521515161464482,2.44747119943562,0.988115174822214,0.00434627692298461,0.0126245499113199
GLOD5,0.661934434334259,1.8539822055575,0.827168176768762,0.00435852243077494,0.0126559097201911
ZNF112,2.77048896691611,-0.810310170865199,0.343398435502812,0.0043650854209191,0.0126735088790936
